Thời gian,,Tốc độ tập chân,Tốc độ tập tay,Moment,Độ chính xác,Trợ lực
12/6/2021 9:02:47 PM,,24,00,2.27,53.3%,54.4
12/6/2021 9:02:47 PM,,24,00,2.27,54.7%,50.8
12/6/2021 9:02:47 PM,,24,00,2.27,50.5%,54.5
12/6/2021 9:02:47 PM,,24,00,2.27,51.5%,50.1
12/6/2021 9:02:47 PM,,27,00,2.81,52.4%,0
12/6/2021 9:02:47 PM,,27,00,2.81,53.1%,0
12/6/2021 9:02:47 PM,,27,00,2.81,51.5%,0
12/6/2021 9:02:47 PM,,27,00,2.81,53.1%,0
12/6/2021 9:02:47 PM,,27,00,2.81,51.6%,0
12/6/2021 9:02:47 PM,,27,00,2.81,50.3%,0
12/6/2021 9:02:47 PM,,28,00,2.70,54.7%,0
12/6/2021 9:02:47 PM,,28,00,2.70,53.8%,0
12/6/2021 9:02:47 PM,,28,00,2.70,54%,0
12/6/2021 9:02:47 PM,,28,00,2.70,54.7%,0
12/6/2021 9:02:47 PM,,28,00,2.70,50.1%,0
12/6/2021 9:02:47 PM,,28,00,2.70,53.1%,0
12/6/2021 9:02:47 PM,,22,00,2.26,53.2%,52.3
12/6/2021 9:02:47 PM,,22,00,2.26,53.3%,53.1
12/6/2021 9:02:47 PM,,22,00,2.26,54.1%,53.3
12/6/2021 9:02:47 PM,,22,00,2.26,50.7%,53.5
12/6/2021 9:02:47 PM,,22,00,2.26,52.2%,51.3
12/6/2021 9:02:47 PM,,22,00,2.26,53.6%,53.4
12/6/2021 9:02:47 PM,,27,00,3.79,50.6%,0
12/6/2021 9:02:47 PM,,27,00,3.79,52.1%,0
12/6/2021 9:02:47 PM,,27,00,3.79,54.5%,0
12/6/2021 9:02:47 PM,,27,00,3.79,54%,0
12/6/2021 9:02:47 PM,,27,00,3.79,52.5%,0
12/6/2021 9:02:47 PM,,27,00,3.79,53.2%,0
12/6/2021 9:02:47 PM,,24,00,3.70,54.1%,53.5
12/6/2021 9:02:47 PM,,24,00,3.70,54%,54.7
12/6/2021 9:02:47 PM,,24,00,3.70,53.9%,51.5
12/6/2021 9:02:47 PM,,24,00,3.70,52.5%,52.9
12/6/2021 9:02:47 PM,,24,00,3.70,54.2%,53.5
12/6/2021 9:02:47 PM,,24,00,3.70,52.8%,51
12/6/2021 9:02:47 PM,,27,00,3.46,53.7%,0
12/6/2021 9:02:47 PM,,27,00,3.46,52.7%,0
12/6/2021 9:02:47 PM,,27,00,3.46,54.5%,0
12/6/2021 9:02:47 PM,,27,00,3.46,51.5%,0
12/6/2021 9:02:47 PM,,27,00,3.46,54.5%,0
12/6/2021 9:02:47 PM,,27,00,3.46,54%,0
12/6/2021 9:02:47 PM,,26,00,3.66,50.6%,0
12/6/2021 9:02:47 PM,,26,00,3.66,53.2%,0
12/6/2021 9:02:47 PM,,26,00,3.66,52.4%,0
12/6/2021 9:02:47 PM,,26,00,3.66,50.7%,0
12/6/2021 9:02:47 PM,,26,00,3.66,52.9%,0
12/6/2021 9:02:47 PM,,26,00,3.66,53.9%,0
12/6/2021 9:02:47 PM,,25,00,2.59,50%,0
12/6/2021 9:02:47 PM,,25,00,2.59,54.4%,0
12/6/2021 9:02:47 PM,,25,00,2.59,50.7%,0
12/6/2021 9:02:47 PM,,25,00,2.59,54.9%,0
12/6/2021 9:02:47 PM,,25,00,2.59,52.4%,0
12/6/2021 9:02:47 PM,,25,00,2.59,52.9%,0
12/6/2021 9:02:47 PM,,28,00,2.43,51.6%,0
12/6/2021 9:02:47 PM,,28,00,2.43,54.5%,0
12/6/2021 9:02:47 PM,,28,00,2.43,52.4%,0
12/6/2021 9:02:47 PM,,28,00,2.43,50.3%,0
12/6/2021 9:02:47 PM,,28,00,2.43,50%,0
12/6/2021 9:02:47 PM,,28,00,2.43,50.1%,0
12/6/2021 9:02:47 PM,,28,00,2.53,52.2%,0
12/6/2021 9:02:47 PM,,28,00,2.53,50.5%,0
12/6/2021 9:02:47 PM,,28,00,2.53,54.6%,0
12/6/2021 9:02:47 PM,,28,00,2.53,53.4%,0
12/6/2021 9:02:47 PM,,28,00,2.53,51.9%,0
12/6/2021 9:02:47 PM,,28,00,2.53,53.9%,0
12/6/2021 9:02:47 PM,,21,00,3.72,51.8%,51.7
12/6/2021 9:02:47 PM,,21,00,3.72,51.7%,53.8
12/6/2021 9:02:47 PM,,21,00,3.72,53.5%,53.4
12/6/2021 9:02:47 PM,,21,00,3.72,54.1%,52.9
12/6/2021 9:02:47 PM,,21,00,3.72,53%,51.8
12/6/2021 9:02:47 PM,,21,00,3.72,51.5%,51.9
12/6/2021 9:02:47 PM,,25,00,2.84,54.1%,0
12/6/2021 9:02:47 PM,,25,00,2.84,53.6%,0
12/6/2021 9:02:47 PM,,25,00,2.84,50.7%,0
12/6/2021 9:02:47 PM,,25,00,2.84,51.3%,0
12/6/2021 9:02:47 PM,,25,00,2.84,54%,0
12/6/2021 9:02:47 PM,,25,00,2.84,53.9%,0
12/6/2021 9:02:47 PM,,20,00,3.28,54.7%,50.9
12/6/2021 9:02:47 PM,,20,00,3.28,53.9%,51.4
12/6/2021 9:02:47 PM,,20,00,3.28,53.3%,53.6
12/6/2021 9:02:47 PM,,20,00,3.28,52.4%,54.2
12/6/2021 9:02:47 PM,,20,00,3.28,54%,50.6
12/6/2021 9:02:47 PM,,20,00,3.28,52.1%,52.8
12/6/2021 9:02:47 PM,,27,00,3.54,50.2%,0
12/6/2021 9:02:47 PM,,27,00,3.54,53.7%,0
12/6/2021 9:02:47 PM,,27,00,3.54,52.1%,0
12/6/2021 9:02:47 PM,,27,00,3.54,54.1%,0
12/6/2021 9:02:47 PM,,27,00,3.54,52.7%,0
12/6/2021 9:02:47 PM,,27,00,3.54,51.9%,0
12/6/2021 9:02:47 PM,,29,00,2.68,52.9%,0
12/6/2021 9:02:47 PM,,29,00,2.68,50.5%,0
12/6/2021 9:02:47 PM,,29,00,2.68,50.5%,0
12/6/2021 9:02:47 PM,,29,00,2.68,52%,0
12/6/2021 9:02:47 PM,,29,00,2.68,51.5%,0
12/6/2021 9:02:47 PM,,29,00,2.68,51.9%,0
12/6/2021 9:02:47 PM,,22,00,2.54,53.4%,51.7
12/6/2021 9:02:47 PM,,22,00,2.54,54.5%,53.2
12/6/2021 9:02:47 PM,,22,00,2.54,53.5%,50.8
12/6/2021 9:02:47 PM,,22,00,2.54,53.3%,51.5
12/6/2021 9:02:47 PM,,22,00,2.54,51%,53.8
12/6/2021 9:02:47 PM,,22,00,2.54,54.8%,50.8
12/6/2021 9:02:47 PM,,25,00,2.36,50.8%,0
12/6/2021 9:02:47 PM,,25,00,2.36,53%,0
12/6/2021 9:02:47 PM,,25,00,2.36,51.4%,0
12/6/2021 9:02:47 PM,,25,00,2.36,54.9%,0
12/6/2021 9:02:47 PM,,25,00,2.36,50.8%,0
12/6/2021 9:02:47 PM,,25,00,2.36,50.2%,0
12/6/2021 9:02:47 PM,,26,00,2.43,53.2%,0
12/6/2021 9:02:47 PM,,26,00,2.43,50.1%,0
12/6/2021 9:02:47 PM,,26,00,2.43,50.8%,0
12/6/2021 9:02:47 PM,,26,00,2.43,50.6%,0
12/6/2021 9:02:47 PM,,26,00,2.43,51.1%,0
12/6/2021 9:02:47 PM,,26,00,2.43,50%,0
12/6/2021 9:02:47 PM,,28,00,3.76,51.1%,0
12/6/2021 9:02:47 PM,,28,00,3.76,52.6%,0
12/6/2021 9:02:47 PM,,28,00,3.76,54.3%,0
12/6/2021 9:02:47 PM,,28,00,3.76,51.4%,0
12/6/2021 9:02:47 PM,,28,00,3.76,54.8%,0
12/6/2021 9:02:47 PM,,28,00,3.76,52%,0
12/6/2021 9:02:47 PM,,29,00,3.20,54%,0
12/6/2021 9:02:47 PM,,29,00,3.20,50.2%,0
12/6/2021 9:02:47 PM,,29,00,3.20,52.4%,0
12/6/2021 9:02:47 PM,,29,00,3.20,54.8%,0
12/6/2021 9:02:47 PM,,29,00,3.20,51.2%,0
12/6/2021 9:02:47 PM,,29,00,3.20,52%,0
12/6/2021 9:02:47 PM,,27,00,3.02,51.8%,0
12/6/2021 9:02:47 PM,,27,00,3.02,50.5%,0
12/6/2021 9:02:47 PM,,27,00,3.02,52.2%,0
12/6/2021 9:02:47 PM,,27,00,3.02,53.4%,0
12/6/2021 9:02:47 PM,,27,00,3.02,53.1%,0
12/6/2021 9:02:47 PM,,27,00,3.02,51%,0
12/6/2021 9:02:47 PM,,29,00,2.14,54.6%,0
12/6/2021 9:02:47 PM,,29,00,2.14,50.5%,0
12/6/2021 9:02:47 PM,,29,00,2.14,51.4%,0
12/6/2021 9:02:47 PM,,29,00,2.14,50.6%,0
12/6/2021 9:02:47 PM,,29,00,2.14,54.3%,0
12/6/2021 9:02:47 PM,,29,00,2.14,51.2%,0
12/6/2021 9:02:47 PM,,21,00,2.00,54.9%,52.2
12/6/2021 9:02:47 PM,,21,00,2.00,53.4%,54.1
12/6/2021 9:02:47 PM,,21,00,2.00,50.1%,50.5
12/6/2021 9:02:47 PM,,21,00,2.00,50.3%,51.1
12/6/2021 9:02:47 PM,,21,00,2.00,52.2%,51.9
12/6/2021 9:02:47 PM,,21,00,2.00,51.2%,53.5
12/6/2021 9:02:47 PM,,28,00,3.55,51.2%,0
12/6/2021 9:02:47 PM,,28,00,3.55,53.2%,0
12/6/2021 9:02:47 PM,,28,00,3.55,50.6%,0
12/6/2021 9:02:47 PM,,28,00,3.55,50.7%,0
12/6/2021 9:02:47 PM,,28,00,3.55,52.5%,0
12/6/2021 9:02:47 PM,,28,00,3.55,50.5%,0
12/6/2021 9:02:47 PM,,29,00,3.88,51.8%,0
12/6/2021 9:02:47 PM,,29,00,3.88,51.9%,0
12/6/2021 9:02:47 PM,,29,00,3.88,50.6%,0
12/6/2021 9:02:47 PM,,29,00,3.88,54.4%,0
12/6/2021 9:02:47 PM,,29,00,3.88,53%,0
12/6/2021 9:02:47 PM,,29,00,3.88,54.1%,0
12/6/2021 9:02:47 PM,,21,00,2.39,53.5%,51.3
12/6/2021 9:02:47 PM,,21,00,2.39,53.4%,50.6
12/6/2021 9:02:47 PM,,21,00,2.39,50.6%,51.4
12/6/2021 9:02:47 PM,,21,00,2.39,52.3%,52.9
12/6/2021 9:02:47 PM,,21,00,2.39,52.4%,54.2
12/6/2021 9:02:47 PM,,21,00,2.39,51.2%,54.4
12/6/2021 9:02:47 PM,,29,00,2.49,53.6%,0
12/6/2021 9:02:47 PM,,29,00,2.49,54.1%,0
12/6/2021 9:02:47 PM,,29,00,2.49,54.7%,0
12/6/2021 9:02:47 PM,,29,00,2.49,53.9%,0
12/6/2021 9:02:47 PM,,29,00,2.49,51.2%,0
12/6/2021 9:02:47 PM,,29,00,2.49,50.4%,0
12/6/2021 9:02:47 PM,,29,00,2.65,50.7%,0
12/6/2021 9:02:47 PM,,29,00,2.65,53%,0
12/6/2021 9:02:47 PM,,29,00,2.65,54.5%,0
12/6/2021 9:02:47 PM,,29,00,2.65,53.6%,0
12/6/2021 9:02:47 PM,,29,00,2.65,51%,0
12/6/2021 9:02:47 PM,,29,00,2.65,50.2%,0
12/6/2021 9:02:47 PM,,24,00,2.72,51.2%,52.4
12/6/2021 9:02:47 PM,,24,00,2.72,53.3%,53
12/6/2021 9:02:47 PM,,24,00,2.72,54.9%,50.3
12/6/2021 9:02:47 PM,,24,00,2.72,54.7%,53
12/6/2021 9:02:47 PM,,24,00,2.72,54.8%,51.4
12/6/2021 9:02:47 PM,,24,00,2.72,53.5%,54.8
12/6/2021 9:02:47 PM,,24,00,2.18,54%,53.3
12/6/2021 9:02:47 PM,,24,00,2.18,50.3%,53.3
12/6/2021 9:02:47 PM,,24,00,2.18,53.4%,51.7
12/6/2021 9:02:47 PM,,24,00,2.18,54.1%,54.1
12/6/2021 9:02:47 PM,,24,00,2.18,54%,52.8
12/6/2021 9:02:47 PM,,24,00,2.18,50.9%,52
12/6/2021 9:02:47 PM,,20,00,2.70,50.5%,50.1
12/6/2021 9:02:47 PM,,20,00,2.70,51.5%,51.2
12/6/2021 9:02:47 PM,,20,00,2.70,51.9%,53.9
12/6/2021 9:02:47 PM,,20,00,2.70,51.5%,54.4
12/6/2021 9:02:47 PM,,20,00,2.70,54.4%,52
12/6/2021 9:02:47 PM,,20,00,2.70,51.7%,50.8
12/6/2021 9:02:47 PM,,20,00,2.70,53.6%,54.2
12/6/2021 9:02:47 PM,,20,00,2.70,53.4%,51.6
12/6/2021 9:02:47 PM,,20,00,2.70,53.5%,53.2
12/6/2021 9:02:47 PM,,20,00,2.70,50.5%,54.6
12/6/2021 9:02:47 PM,,20,00,2.70,50.9%,50.1
12/6/2021 9:02:47 PM,,20,00,2.70,52.9%,50.4
12/6/2021 9:02:47 PM,,25,00,2.12,54.9%,0
12/6/2021 9:02:47 PM,,25,00,2.12,52.6%,0
12/6/2021 9:02:47 PM,,25,00,2.12,51.6%,0
12/6/2021 9:02:47 PM,,25,00,2.12,52.7%,0
12/6/2021 9:02:47 PM,,25,00,2.12,51.6%,0
12/6/2021 9:02:47 PM,,25,00,2.12,51.2%,0
12/6/2021 9:02:47 PM,,26,00,2.23,53.2%,0
12/6/2021 9:02:47 PM,,26,00,2.23,53.3%,0
12/6/2021 9:02:47 PM,,26,00,2.23,50.7%,0
12/6/2021 9:02:47 PM,,26,00,2.23,51.4%,0
12/6/2021 9:02:47 PM,,26,00,2.23,50.5%,0
12/6/2021 9:02:47 PM,,26,00,2.23,52.8%,0
12/6/2021 9:02:47 PM,,24,00,2.09,51.4%,50.4
12/6/2021 9:02:47 PM,,24,00,2.09,53%,51.3
12/6/2021 9:02:47 PM,,24,00,2.09,51.9%,50.7
12/6/2021 9:02:47 PM,,24,00,2.09,51.2%,52.2
12/6/2021 9:02:47 PM,,24,00,2.09,54.1%,53.1
12/6/2021 9:02:47 PM,,24,00,2.09,53.1%,51.9
12/6/2021 9:02:47 PM,,20,00,2.51,52.2%,50.7
12/6/2021 9:02:47 PM,,20,00,2.51,51.1%,54.8
12/6/2021 9:02:47 PM,,20,00,2.51,51.3%,51
12/6/2021 9:02:47 PM,,20,00,2.51,50.6%,52.6
12/6/2021 9:02:47 PM,,20,00,2.51,50.8%,50.9
12/6/2021 9:02:47 PM,,20,00,2.51,50.3%,54.8
12/6/2021 9:02:47 PM,,26,00,2.73,51.7%,0
12/6/2021 9:02:47 PM,,26,00,2.73,54.4%,0
12/6/2021 9:02:47 PM,,26,00,2.73,54.4%,0
12/6/2021 9:02:47 PM,,26,00,2.73,51.9%,0
12/6/2021 9:02:47 PM,,26,00,2.73,52.6%,0
12/6/2021 9:02:47 PM,,26,00,2.73,52.7%,0
12/6/2021 9:02:47 PM,,29,00,2.62,53.8%,0
12/6/2021 9:02:47 PM,,29,00,2.62,53%,0
12/6/2021 9:02:47 PM,,29,00,2.62,53.8%,0
12/6/2021 9:02:47 PM,,29,00,2.62,50.6%,0
12/6/2021 9:02:47 PM,,29,00,2.62,54.8%,0
12/6/2021 9:02:47 PM,,29,00,2.62,53.6%,0
12/6/2021 9:02:47 PM,,24,00,3.58,53.9%,50.7
12/6/2021 9:02:47 PM,,24,00,3.58,54.2%,52.8
12/6/2021 9:02:47 PM,,24,00,3.58,53%,54.4
12/6/2021 9:02:47 PM,,24,00,3.58,52.9%,53.6
12/6/2021 9:02:47 PM,,24,00,3.58,51.1%,54.1
12/6/2021 9:02:47 PM,,24,00,3.58,51.2%,52.2
12/6/2021 9:02:47 PM,,25,00,3.82,53.7%,0
12/6/2021 9:02:47 PM,,25,00,3.82,52.7%,0
12/6/2021 9:02:47 PM,,25,00,3.82,53.8%,0
12/6/2021 9:02:47 PM,,25,00,3.82,50.6%,0
12/6/2021 9:02:47 PM,,25,00,3.82,52.2%,0
12/6/2021 9:02:47 PM,,25,00,3.82,51%,0
12/6/2021 9:02:47 PM,,23,00,2.17,54.3%,50.6
12/6/2021 9:02:47 PM,,23,00,2.17,53.7%,54.1
12/6/2021 9:02:47 PM,,23,00,2.17,52.3%,54.4
12/6/2021 9:02:47 PM,,23,00,2.17,52.9%,51.9
12/6/2021 9:02:47 PM,,23,00,2.17,51.9%,51.2
12/6/2021 9:02:47 PM,,23,00,2.17,50.7%,52.9
12/6/2021 9:02:47 PM,,23,00,2.17,53.4%,53.5
12/6/2021 9:02:47 PM,,27,00,2.01,52.2%,0
12/6/2021 9:02:47 PM,,27,00,2.01,53.3%,0
12/6/2021 9:02:47 PM,,27,00,2.01,52.1%,0
12/6/2021 9:02:47 PM,,27,00,2.01,55%,0
12/6/2021 9:02:47 PM,,27,00,2.01,51.6%,0
12/6/2021 9:02:47 PM,,27,00,2.01,52.8%,0
12/6/2021 9:02:47 PM,,23,00,2.76,52.3%,54.1
12/6/2021 9:02:47 PM,,23,00,2.76,51.3%,52.3
12/6/2021 9:02:47 PM,,23,00,2.76,50.6%,53.2
12/6/2021 9:02:47 PM,,23,00,2.76,51.8%,50.9
12/6/2021 9:02:47 PM,,23,00,2.76,50.1%,52.8
12/6/2021 9:02:47 PM,,23,00,2.76,53.4%,50.8
12/6/2021 9:02:47 PM,,21,00,3.30,53.6%,51.2
12/6/2021 9:02:47 PM,,21,00,3.30,51%,50.9
12/6/2021 9:02:47 PM,,21,00,3.30,51.6%,53.3
12/6/2021 9:02:47 PM,,21,00,3.30,54.6%,50.7
12/6/2021 9:02:47 PM,,21,00,3.30,54%,50.9
12/6/2021 9:02:47 PM,,21,00,3.30,54.4%,53.5
12/6/2021 9:02:47 PM,,21,00,3.30,51.9%,51.4
12/6/2021 9:02:47 PM,,29,00,3.16,53.6%,0
12/6/2021 9:02:47 PM,,29,00,3.16,51.1%,0
12/6/2021 9:02:47 PM,,29,00,3.16,52.5%,0
12/6/2021 9:02:47 PM,,29,00,3.16,53.9%,0
12/6/2021 9:02:47 PM,,29,00,3.16,52.4%,0
12/6/2021 9:02:47 PM,,29,00,3.16,53.1%,0
12/6/2021 9:02:47 PM,,27,00,3.26,51.7%,0
12/6/2021 9:02:47 PM,,27,00,3.26,51.9%,0
12/6/2021 9:02:47 PM,,27,00,3.26,54%,0
12/6/2021 9:02:47 PM,,27,00,3.26,51.2%,0
12/6/2021 9:02:47 PM,,27,00,3.26,52.7%,0
12/6/2021 9:02:47 PM,,27,00,3.26,52.2%,0
12/6/2021 9:02:47 PM,,24,00,3.52,54.9%,51.7
12/6/2021 9:02:47 PM,,24,00,3.52,53.5%,50.6
12/6/2021 9:02:47 PM,,24,00,3.52,51.7%,53.6
12/6/2021 9:02:47 PM,,24,00,3.52,54.2%,54
12/6/2021 9:02:47 PM,,24,00,3.52,52.6%,50.4
12/6/2021 9:02:47 PM,,24,00,3.52,52%,50.3
12/6/2021 9:02:47 PM,,24,00,3.52,50.7%,52.4
12/6/2021 9:02:47 PM,,21,00,3.88,52.9%,52.5
12/6/2021 9:02:47 PM,,21,00,3.88,53.3%,54.4
12/6/2021 9:02:47 PM,,21,00,3.88,50.4%,51.5
12/6/2021 9:02:47 PM,,21,00,3.88,50.6%,50.5
12/6/2021 9:02:47 PM,,21,00,3.88,52.3%,52.4
12/6/2021 9:02:47 PM,,21,00,3.88,51.2%,54.1
12/6/2021 9:02:47 PM,,29,00,3.19,54.6%,0
12/6/2021 9:02:47 PM,,29,00,3.19,50.8%,0
12/6/2021 9:02:47 PM,,29,00,3.19,54.2%,0
12/6/2021 9:02:47 PM,,29,00,3.19,52.6%,0
12/6/2021 9:02:47 PM,,29,00,3.19,50.9%,0
12/6/2021 9:02:47 PM,,29,00,3.19,53.6%,0
12/6/2021 9:02:47 PM,,29,00,3.19,54%,0
12/6/2021 9:02:47 PM,,29,00,2.83,54%,0
12/6/2021 9:02:47 PM,,29,00,2.83,52.1%,0
12/6/2021 9:02:47 PM,,29,00,2.83,50.7%,0
12/6/2021 9:02:47 PM,,29,00,2.83,50.1%,0
12/6/2021 9:02:47 PM,,29,00,2.83,52%,0
12/6/2021 9:02:47 PM,,29,00,2.83,52.1%,0
12/6/2021 9:02:47 PM,,29,00,2.83,51.2%,0
12/6/2021 9:02:47 PM,,21,00,3.00,50.7%,52.8
12/6/2021 9:02:47 PM,,21,00,3.00,53.4%,51.6
12/6/2021 9:02:47 PM,,21,00,3.00,54.9%,52.5
12/6/2021 9:02:47 PM,,21,00,3.00,54.2%,53.3
12/6/2021 9:02:47 PM,,21,00,3.00,54%,53.2
12/6/2021 9:02:47 PM,,21,00,3.00,55%,50.7
12/6/2021 9:02:47 PM,,21,00,3.00,52.4%,52.8
12/6/2021 9:02:47 PM,,25,00,2.58,50.1%,0
12/6/2021 9:02:47 PM,,25,00,2.58,50.6%,0
12/6/2021 9:02:47 PM,,25,00,2.58,51%,0
12/6/2021 9:02:47 PM,,25,00,2.58,53.5%,0
12/6/2021 9:02:47 PM,,25,00,2.58,54.1%,0
12/6/2021 9:02:47 PM,,25,00,2.58,50.1%,0
12/6/2021 9:02:47 PM,,25,00,2.58,51.8%,0
12/6/2021 9:02:47 PM,,20,00,2.08,54.9%,54.4
12/6/2021 9:02:47 PM,,20,00,2.08,53.6%,50.9
12/6/2021 9:02:47 PM,,20,00,2.08,54.3%,50.9
12/6/2021 9:02:47 PM,,20,00,2.08,51.5%,53.7
12/6/2021 9:02:47 PM,,20,00,2.08,50.2%,50.3
12/6/2021 9:02:47 PM,,20,00,2.08,54.4%,54.3
12/6/2021 9:02:47 PM,,20,00,2.08,53.7%,52.8
12/6/2021 9:02:47 PM,,20,00,3.79,51.6%,51.3
12/6/2021 9:02:47 PM,,20,00,3.79,54.4%,52.2
12/6/2021 9:02:47 PM,,20,00,3.79,50.4%,53.7
12/6/2021 9:02:47 PM,,20,00,3.79,53.6%,54.1
12/6/2021 9:02:47 PM,,20,00,3.79,54.6%,51
12/6/2021 9:02:47 PM,,20,00,3.79,52.8%,50.8
12/6/2021 9:02:47 PM,,20,00,3.79,54%,51.4
12/6/2021 9:02:47 PM,,27,00,2.04,54%,0
12/6/2021 9:02:47 PM,,27,00,2.04,53.7%,0
12/6/2021 9:02:47 PM,,27,00,2.04,50%,0
12/6/2021 9:02:47 PM,,27,00,2.04,52%,0
12/6/2021 9:02:47 PM,,27,00,2.04,52.6%,0
12/6/2021 9:02:47 PM,,27,00,2.04,52.1%,0
12/6/2021 9:02:47 PM,,27,00,2.04,53.1%,0
12/6/2021 9:02:47 PM,,23,00,2.84,54.2%,50.6
12/6/2021 9:02:47 PM,,23,00,2.84,54.2%,51.3
12/6/2021 9:02:47 PM,,23,00,2.84,54.7%,50.8
12/6/2021 9:02:47 PM,,23,00,2.84,53.5%,51.3
12/6/2021 9:02:47 PM,,23,00,2.84,50.1%,50.8
12/6/2021 9:02:47 PM,,23,00,2.84,53.7%,54.6
12/6/2021 9:02:47 PM,,23,00,2.44,51.6%,50.1
12/6/2021 9:02:47 PM,,23,00,2.44,53.8%,52
12/6/2021 9:02:47 PM,,23,00,2.44,53.9%,50.6
12/6/2021 9:02:47 PM,,23,00,2.44,53.6%,54.9
12/6/2021 9:02:47 PM,,23,00,2.44,53.2%,54.8
12/6/2021 9:02:47 PM,,23,00,2.44,52%,51.2
12/6/2021 9:02:47 PM,,23,00,2.44,51.9%,53.1
12/6/2021 9:02:47 PM,,24,00,2.80,50.6%,51
12/6/2021 9:02:47 PM,,24,00,2.80,53.8%,52.3
12/6/2021 9:02:47 PM,,24,00,2.80,53.8%,53.1
12/6/2021 9:02:47 PM,,24,00,2.80,54%,52
12/6/2021 9:02:47 PM,,24,00,2.80,51.7%,52.8
12/6/2021 9:02:47 PM,,24,00,2.80,54.3%,52
12/6/2021 9:02:47 PM,,24,00,2.80,54.8%,53.1
12/6/2021 9:02:47 PM,,27,00,2.33,54.3%,0
12/6/2021 9:02:47 PM,,27,00,2.33,53.3%,0
12/6/2021 9:02:47 PM,,27,00,2.33,50.1%,0
12/6/2021 9:02:47 PM,,27,00,2.33,53.3%,0
12/6/2021 9:02:47 PM,,27,00,2.33,51.5%,0
12/6/2021 9:02:47 PM,,27,00,2.33,53.6%,0
12/6/2021 9:02:47 PM,,20,00,2.41,51.5%,52
12/6/2021 9:02:47 PM,,20,00,2.41,52.3%,54
12/6/2021 9:02:47 PM,,20,00,2.41,50.2%,54.6
12/6/2021 9:02:47 PM,,20,00,2.41,53.8%,54.1
12/6/2021 9:02:47 PM,,20,00,2.41,54.4%,53.8
12/6/2021 9:02:47 PM,,20,00,2.41,52%,50.2
12/6/2021 9:02:47 PM,,21,00,3.50,53.5%,54.2
12/6/2021 9:02:47 PM,,21,00,3.50,53.9%,54.5
12/6/2021 9:02:47 PM,,21,00,3.50,50.6%,51.4
12/6/2021 9:02:47 PM,,21,00,3.50,51.6%,50.6
12/6/2021 9:02:47 PM,,21,00,3.50,54.3%,53.7
12/6/2021 9:02:47 PM,,21,00,3.50,50.7%,50.1
12/6/2021 9:02:47 PM,,21,00,3.50,53.8%,52
12/6/2021 9:02:47 PM,,26,00,3.41,52.1%,0
12/6/2021 9:02:47 PM,,26,00,3.41,52%,0
12/6/2021 9:02:47 PM,,26,00,3.41,51.8%,0
12/6/2021 9:02:47 PM,,26,00,3.41,52.2%,0
12/6/2021 9:02:47 PM,,26,00,3.41,52.5%,0
12/6/2021 9:02:47 PM,,26,00,3.41,52.3%,0
12/6/2021 9:02:47 PM,,26,00,3.41,51.9%,0
12/6/2021 9:02:47 PM,,27,00,2.02,53.3%,0
12/6/2021 9:02:47 PM,,27,00,2.02,51.8%,0
12/6/2021 9:02:47 PM,,27,00,2.02,52.4%,0
12/6/2021 9:02:47 PM,,27,00,2.02,50.6%,0
12/6/2021 9:02:47 PM,,27,00,2.02,51.4%,0
12/6/2021 9:02:47 PM,,27,00,2.02,53.9%,0
12/6/2021 9:02:47 PM,,27,00,2.72,54.5%,0
12/6/2021 9:02:47 PM,,27,00,2.72,51.5%,0
12/6/2021 9:02:47 PM,,27,00,2.72,50.6%,0
12/6/2021 9:02:47 PM,,27,00,2.72,50.9%,0
12/6/2021 9:02:47 PM,,27,00,2.72,53.6%,0
12/6/2021 9:02:47 PM,,27,00,2.72,50.3%,0
12/6/2021 9:02:47 PM,,27,00,2.72,50.9%,0
12/6/2021 9:02:47 PM,,22,00,3.55,51.9%,50.8
12/6/2021 9:02:47 PM,,22,00,3.55,53.7%,52.4
12/6/2021 9:02:47 PM,,22,00,3.55,54.6%,54.2
12/6/2021 9:02:47 PM,,22,00,3.55,50.8%,52.3
12/6/2021 9:02:47 PM,,22,00,3.55,55%,54.5
12/6/2021 9:02:47 PM,,22,00,3.55,51%,54.3
12/6/2021 9:02:47 PM,,24,00,2.56,50.6%,51
12/6/2021 9:02:47 PM,,24,00,2.56,50.8%,53.5
12/6/2021 9:02:47 PM,,24,00,2.56,51.8%,53.4
12/6/2021 9:02:47 PM,,24,00,2.56,53.4%,54.3
12/6/2021 9:02:47 PM,,24,00,2.56,53.4%,51.7
12/6/2021 9:02:47 PM,,24,00,2.56,50.5%,51.6
12/6/2021 9:02:47 PM,,24,00,2.61,51.3%,53.9
12/6/2021 9:02:47 PM,,24,00,2.61,54.8%,53.2
12/6/2021 9:02:47 PM,,24,00,2.61,50.4%,52.8
12/6/2021 9:02:47 PM,,24,00,2.61,50.1%,52.8
12/6/2021 9:02:47 PM,,24,00,2.61,54.6%,51.7
12/6/2021 9:02:47 PM,,24,00,2.61,51%,51.5
12/6/2021 9:02:47 PM,,22,00,2.62,54.5%,50.9
12/6/2021 9:02:47 PM,,22,00,2.62,54.4%,55
12/6/2021 9:02:47 PM,,22,00,2.62,53.9%,50.5
12/6/2021 9:02:47 PM,,22,00,2.62,52.6%,50.9
12/6/2021 9:02:47 PM,,22,00,2.62,54.7%,53
12/6/2021 9:02:47 PM,,22,00,2.62,51.6%,50.1
